-6815.45710273045	0.06378125000000004
-7039.8692834502235	0.24402631578947365
-6516.983786798073	0.1255882352941177
-6359.5765469486105	0.10487500000000004
-6482.220788566099	0.16570588235294112
-6252.459680016003	0.13212500000000005
-6975.746836673147	0.12563888888888886
-6731.461316450312	0.13921875
-6235.034089296397	0.09703125000000003
-7342.895843478442	0.08349999999999998
-5857.400754573917	0.2467777777777778
-6403.542366662768	0.1608235294117647
-6002.633537113124	0.22761764705882354
-6940.983572983958	0.15417647058823533
